Entity,Code,Date,Daily confirmed cases (7-day average),Days since confirmed cases first reached 30 per day
China,CHN,"Mar 24, 2020",70,63
China,CHN,"Mar 25, 2020",77.85714,64
China,CHN,"Mar 26, 2020",86.14286,65
China,CHN,"Mar 27, 2020",85.42857,66
China,CHN,"Mar 28, 2020",95,67
China,CHN,"Mar 29, 2020",101.85714,68
China,CHN,"Mar 30, 2020",96.14286,69
China,CHN,"Mar 31, 2020",98.28571,70
China,CHN,"Apr 1, 2020",94.85714,71
China,CHN,"Apr 2, 2020",94.57143,72
China,CHN,"Apr 3, 2020",91.14286,73
China,CHN,"Apr 4, 2020",83,74
China,CHN,"Apr 5, 2020",73.71429,75
China,CHN,"Apr 6, 2020",69.28571,76
China,CHN,"Apr 7, 2020",65.28571,77
China,CHN,"Apr 8, 2020",69.85714,78
China,CHN,"Apr 9, 2020",67.85714,79
China,CHN,"Apr 10, 2020",65.71429,80
China,CHN,"Apr 11, 2020",68.14286,81
China,CHN,"Apr 12, 2020",74.57143,82
China,CHN,"Apr 13, 2020",81,83
China,CHN,"Apr 14, 2020",86.42857,84
China,CHN,"Apr 15, 2020",81.14286,85
China,CHN,"Apr 16, 2020",76,86
China,CHN,"Apr 17, 2020",118.42857,87
China,CHN,"Apr 18, 2020",111.57143,88
China,CHN,"Apr 19, 2020",100.85714,89
China,CHN,"Apr 20, 2020",86.85714,90
China,CHN,"Apr 21, 2020",78,91
China,CHN,"Apr 22, 2020",73.14286,92
China,CHN,"Apr 23, 2020",67.71429,93
China,CHN,"Apr 24, 2020",18.57143,94
China,CHN,"Apr 25, 2020",16.28571,95
China,CHN,"Apr 26, 2020",15.14286,96
China,CHN,"Apr 27, 2020",13.57143,97
China,CHN,"Apr 28, 2020",12.71429,98
China,CHN,"Apr 29, 2020",10.85714,99
China,CHN,"Apr 30, 2020",9.71429,100
China,CHN,"May 1, 2020",10.28571,101
China,CHN,"May 2, 2020",8.57143,102
China,CHN,"May 3, 2020",7.42857,103
China,CHN,"May 4, 2020",7.42857,104
China,CHN,"May 5, 2020",4,105
China,CHN,"May 6, 2020",4,106
China,CHN,"May 7, 2020",3.71429,107
China,CHN,"May 8, 2020",2.85714,108
China,CHN,"May 9, 2020",2.42857,109
China,CHN,"May 10, 2020",4.28571,110
China,CHN,"May 11, 2020",6.57143,111
China,CHN,"May 12, 2020",6.42857,112
China,CHN,"May 13, 2020",7.14286,113
China,CHN,"May 14, 2020",7.71429,114
China,CHN,"May 15, 2020",7.57143,115
China,CHN,"May 16, 2020",8.85714,116
China,CHN,"May 17, 2020",7.57143,117
China,CHN,"May 18, 2020",6.28571,118
China,CHN,"May 19, 2020",7.42857,119
China,CHN,"May 20, 2020",6.71429,120
China,CHN,"May 21, 2020",6.14286,121
China,CHN,"May 22, 2020",7.14286,122
China,CHN,"May 23, 2020",6.14286,123
China,CHN,"May 24, 2020",5.71429,124
China,CHN,"May 25, 2020",5.85714,125
China,CHN,"May 26, 2020",5.57143,126
China,CHN,"May 27, 2020",5.42857,127
China,CHN,"May 28, 2020",5.57143,128
China,CHN,"May 29, 2020",3.85714,129
China,CHN,"May 30, 2020",6,130
China,CHN,"May 31, 2020",6.28571,131
China,CHN,"Jun 1, 2020",7.42857,132
China,CHN,"Jun 2, 2020",7.42857,133
China,CHN,"Jun 3, 2020",8,134
China,CHN,"Jun 4, 2020",7.71429,135
China,CHN,"Jun 5, 2020",9.28571,136
China,CHN,"Jun 6, 2020",7.71429,137
China,CHN,"Jun 7, 2020",8.28571,138
China,CHN,"Jun 8, 2020",6.28571,139
China,CHN,"Jun 9, 2020",5.71429,140
China,CHN,"Jun 10, 2020",5.57143,141
China,CHN,"Jun 11, 2020",7,142
China,CHN,"Jun 12, 2020",6.42857,143
China,CHN,"Jun 13, 2020",7.28571,144
China,CHN,"Jun 14, 2020",14.57143,145
Colombia,COL,"Mar 7, 2020",,-17
Colombia,COL,"Mar 8, 2020",,-16
Colombia,COL,"Mar 9, 2020",,-15
Colombia,COL,"Mar 10, 2020",,-14
Colombia,COL,"Mar 11, 2020",,-13
Colombia,COL,"Mar 12, 2020",3,-12
Colombia,COL,"Mar 13, 2020",3,-11
Colombia,COL,"Mar 14, 2020",5,-10
Colombia,COL,"Mar 15, 2020",8.25,-9
Colombia,COL,"Mar 16, 2020",8.8,-8
Colombia,COL,"Mar 17, 2020",10.8,-7
Colombia,COL,"Mar 18, 2020",10.33333,-6
Colombia,COL,"Mar 19, 2020",15.5,-5
Colombia,COL,"Mar 20, 2020",17,-4
Colombia,COL,"Mar 21, 2020",20.28571,-3
Colombia,COL,"Mar 22, 2020",25.14286,-2
Colombia,COL,"Mar 23, 2020",27.14286,-1
Colombia,COL,"Mar 24, 2020",35.57143,0
Colombia,COL,"Mar 25, 2020",44.71429,1
Colombia,COL,"Mar 26, 2020",52.57143,2
Colombia,COL,"Mar 27, 2020",51.85714,3
Colombia,COL,"Mar 28, 2020",54.42857,4
Colombia,COL,"Mar 29, 2020",56.85714,5
Colombia,COL,"Mar 30, 2020",66.71429,6
Colombia,COL,"Mar 31, 2020",70.28571,7
Colombia,COL,"Apr 1, 2020",75.42857,8
Colombia,COL,"Apr 2, 2020",85,9
Colombia,COL,"Apr 3, 2020",95.71429,10
Colombia,COL,"Apr 4, 2020",104,11
Colombia,COL,"Apr 5, 2020",114,12
Colombia,COL,"Apr 6, 2020",111.85714,13
Colombia,COL,"Apr 7, 2020",111.57143,14
Colombia,COL,"Apr 8, 2020",124.85714,15
Colombia,COL,"Apr 9, 2020",141.28571,16
Colombia,COL,"Apr 10, 2020",151.71429,17
Colombia,COL,"Apr 11, 2020",172.28571,18
Colombia,COL,"Apr 12, 2020",186.14286,19
Colombia,COL,"Apr 13, 2020",184.42857,20
Colombia,COL,"Apr 14, 2020",181.85714,21
Colombia,COL,"Apr 15, 2020",171.28571,22
Colombia,COL,"Apr 16, 2020",150.14286,23
Colombia,COL,"Apr 17, 2020",144.28571,24
Colombia,COL,"Apr 18, 2020",138,25
Colombia,COL,"Apr 19, 2020",130.28571,26
Colombia,COL,"Apr 20, 2020",145.14286,27
Colombia,COL,"Apr 21, 2020",160.71429,28
Colombia,COL,"Apr 22, 2020",167.14286,29
Colombia,COL,"Apr 23, 2020",178.71429,30
Colombia,COL,"Apr 24, 2020",189.71429,31
Colombia,COL,"Apr 25, 2020",206,32
Colombia,COL,"Apr 26, 2020",217.28571,33
Colombia,COL,"Apr 27, 2020",226.71429,34
Colombia,COL,"Apr 28, 2020",231.42857,35
Colombia,COL,"Apr 29, 2020",257.14286,36
Colombia,COL,"Apr 30, 2020",265,37
Colombia,COL,"May 1, 2020",278,38
Colombia,COL,"May 2, 2020",303.57143,39
Colombia,COL,"May 3, 2020",306.14286,40
Colombia,COL,"May 4, 2020",327,41
Colombia,COL,"May 5, 2020",339.42857,42
Colombia,COL,"May 6, 2020",380.57143,43
Colombia,COL,"May 7, 2020",392.57143,44
Colombia,COL,"May 8, 2020",421.28571,45
Colombia,COL,"May 9, 2020",435,46
Colombia,COL,"May 10, 2020",458.57143,47
Colombia,COL,"May 11, 2020",485,48
Colombia,COL,"May 12, 2020",520,49
Colombia,COL,"May 13, 2020",522.71429,50
Colombia,COL,"May 14, 2020",567.28571,51
Colombia,COL,"May 15, 2020",593.42857,52
Colombia,COL,"May 16, 2020",595,53
Colombia,COL,"May 17, 2020",634.85714,54
Colombia,COL,"May 18, 2020",644.42857,55
Colombia,COL,"May 19, 2020",668.85714,56
Colombia,COL,"May 20, 2020",666.14286,57
Colombia,COL,"May 21, 2020",679.57143,58
Colombia,COL,"May 22, 2020",674.28571,59
Colombia,COL,"May 23, 2020",702.14286,60
Colombia,COL,"May 24, 2020",748.28571,61
Colombia,COL,"May 25, 2020",800.14286,62
Colombia,COL,"May 26, 2020",812.28571,63
Colombia,COL,"May 27, 2020",866.85714,64
Colombia,COL,"May 28, 2020",916.71429,65
Colombia,COL,"May 29, 2020",1005.14286,66
Colombia,COL,"May 30, 2020",1079.57143,67
Colombia,COL,"May 31, 2020",1151.28571,68
Colombia,COL,"Jun 1, 2020",1172.57143,69
Colombia,COL,"Jun 2, 2020",1216,70
Colombia,COL,"Jun 3, 2020",1261.42857,71
Colombia,COL,"Jun 4, 2020",1321.42857,72
Colombia,COL,"Jun 5, 2020",1393.42857,73
Colombia,COL,"Jun 6, 2020",1421,74
Colombia,COL,"Jun 7, 2020",1398.71429,75
Colombia,COL,"Jun 8, 2020",1407.57143,76
Colombia,COL,"Jun 9, 2020",1460.85714,77
Colombia,COL,"Jun 10, 2020",1463.57143,78
Colombia,COL,"Jun 11, 2020",1475.42857,79
Colombia,COL,"Jun 12, 2020",1223.14286,80
Colombia,COL,"Jun 13, 2020",1460.42857,81
Colombia,COL,"Jun 14, 2020",1531.28571,82
Comoros,COM,"May 4, 2020",1,
Comoros,COM,"May 5, 2020",1,
Comoros,COM,"May 6, 2020",0.8,
Comoros,COM,"May 7, 2020",1.33333,
Comoros,COM,"May 8, 2020",1.14286,
Comoros,COM,"May 9, 2020",1,
Comoros,COM,"May 10, 2020",1.42857,
Comoros,COM,"May 11, 2020",1.14286,
Comoros,COM,"May 12, 2020",1,
Comoros,COM,"May 13, 2020",1,
Comoros,COM,"May 14, 2020",0.42857,
Comoros,COM,"May 15, 2020",0.42857,
Comoros,COM,"May 16, 2020",0.42857,
Comoros,COM,"May 17, 2020",0,
Comoros,COM,"May 18, 2020",0,
Comoros,COM,"May 19, 2020",0,
Comoros,COM,"May 20, 2020",3.28571,
Comoros,COM,"May 21, 2020",3.28571,
Comoros,COM,"May 22, 2020",3.28571,
Comoros,COM,"May 23, 2020",9.57143,
Comoros,COM,"May 24, 2020",9.57143,
Comoros,COM,"May 25, 2020",10.85714,
Comoros,COM,"May 26, 2020",10.85714,
Comoros,COM,"May 27, 2020",7.57143,
Comoros,COM,"May 28, 2020",7.57143,
Comoros,COM,"May 29, 2020",7.57143,
Comoros,COM,"May 30, 2020",1.28571,
Comoros,COM,"May 31, 2020",4,
Comoros,COM,"Jun 1, 2020",2.71429,
Comoros,COM,"Jun 2, 2020",2.71429,
Comoros,COM,"Jun 3, 2020",6.42857,
Comoros,COM,"Jun 4, 2020",6.42857,
Comoros,COM,"Jun 5, 2020",6.42857,
Comoros,COM,"Jun 6, 2020",6.42857,
Comoros,COM,"Jun 7, 2020",5,
Comoros,COM,"Jun 8, 2020",5,
Comoros,COM,"Jun 9, 2020",5,
Comoros,COM,"Jun 10, 2020",4.28571,
Comoros,COM,"Jun 11, 2020",4.28571,
Comoros,COM,"Jun 12, 2020",4.28571,
Comoros,COM,"Jun 13, 2020",4.28571,
Comoros,COM,"Jun 14, 2020",5,
Congo,COG,"Mar 18, 2020",0.33333,
Congo,COG,"Mar 19, 2020",0.75,
Congo,COG,"Mar 20, 2020",0.6,
Congo,COG,"Mar 21, 2020",0.5,
Congo,COG,"Mar 22, 2020",0.57143,
Congo,COG,"Mar 23, 2020",0.42857,
Congo,COG,"Mar 24, 2020",0.42857,
Congo,COG,"Mar 25, 2020",0.42857,
Congo,COG,"Mar 26, 2020",0.14286,
Congo,COG,"Mar 27, 2020",0.14286,
Congo,COG,"Mar 28, 2020",0.14286,
Congo,COG,"Mar 29, 2020",2.14286,
Congo,COG,"Mar 30, 2020",2.14286,
Congo,COG,"Mar 31, 2020",2.14286,
Congo,COG,"Apr 1, 2020",2.57143,
Congo,COG,"Apr 2, 2020",2.57143,
Congo,COG,"Apr 3, 2020",5.28571,
Congo,COG,"Apr 4, 2020",5.28571,
Congo,COG,"Apr 5, 2020",3.71429,
Congo,COG,"Apr 6, 2020",3.71429,
Congo,COG,"Apr 7, 2020",3.71429,
Congo,COG,"Apr 8, 2020",3.28571,
Congo,COG,"Apr 9, 2020",5.42857,
Congo,COG,"Apr 10, 2020",2.71429,
Congo,COG,"Apr 11, 2020",2.71429,
Congo,COG,"Apr 12, 2020",2.14286,
Congo,COG,"Apr 13, 2020",3.57143,
Congo,COG,"Apr 14, 2020",3.57143,
Congo,COG,"Apr 15, 2020",4.14286,
Congo,COG,"Apr 16, 2020",8.14286,
Congo,COG,"Apr 17, 2020",8.14286,
Congo,COG,"Apr 18, 2020",11.85714,
Congo,COG,"Apr 19, 2020",11.85714,
Congo,COG,"Apr 20, 2020",12.85714,
Congo,COG,"Apr 21, 2020",12.85714,
Congo,COG,"Apr 22, 2020",13,
Congo,COG,"Apr 23, 2020",9.85714,
Congo,COG,"Apr 24, 2020",9.85714,
Congo,COG,"Apr 25, 2020",8.14286,
Congo,COG,"Apr 26, 2020",8.14286,
Congo,COG,"Apr 27, 2020",5.71429,
Congo,COG,"Apr 28, 2020",6.71429,
Congo,COG,"Apr 29, 2020",6,
Congo,COG,"Apr 30, 2020",4.85714,
Congo,COG,"May 1, 2020",4.85714,
Congo,COG,"May 2, 2020",4.14286,
Congo,COG,"May 3, 2020",4.14286,
Congo,COG,"May 4, 2020",4.14286,
Congo,COG,"May 5, 2020",4.14286,
Congo,COG,"May 6, 2020",4.14286,
Congo,COG,"May 7, 2020",6.28571,
Congo,COG,"May 8, 2020",7.71429,
Congo,COG,"May 9, 2020",8.28571,
Congo,COG,"May 10, 2020",8.28571,
Congo,COG,"May 11, 2020",8.28571,
Congo,COG,"May 12, 2020",13.85714,
Congo,COG,"May 13, 2020",13.85714,
Congo,COG,"May 14, 2020",11,
Congo,COG,"May 15, 2020",16.71429,
Congo,COG,"May 16, 2020",14.85714,
Congo,COG,"May 17, 2020",17.85714,
Congo,COG,"May 18, 2020",17.85714,
Congo,COG,"May 19, 2020",11.28571,
Congo,COG,"May 20, 2020",12.42857,
Congo,COG,"May 21, 2020",11.28571,
Congo,COG,"May 22, 2020",11.14286,
Congo,COG,"May 23, 2020",11.14286,
Congo,COG,"May 24, 2020",10.71429,
Congo,COG,"May 25, 2020",10.71429,
Congo,COG,"May 26, 2020",17,
Congo,COG,"May 27, 2020",21.28571,
Congo,COG,"May 28, 2020",21.57143,
Congo,COG,"May 29, 2020",14.57143,
Congo,COG,"May 30, 2020",16.85714,
Congo,COG,"May 31, 2020",14.28571,
Congo,COG,"Jun 1, 2020",17.71429,
Congo,COG,"Jun 2, 2020",11.42857,
Congo,COG,"Jun 3, 2020",6,
Congo,COG,"Jun 4, 2020",6.71429,
Congo,COG,"Jun 5, 2020",9.14286,
Congo,COG,"Jun 6, 2020",7.42857,
Congo,COG,"Jun 7, 2020",13.71429,
Congo,COG,"Jun 8, 2020",10.28571,
Congo,COG,"Jun 9, 2020",10.28571,
Congo,COG,"Jun 10, 2020",16.71429,
Congo,COG,"Jun 11, 2020",18.14286,
Congo,COG,"Jun 12, 2020",15.71429,
Congo,COG,"Jun 13, 2020",15.14286,
Congo,COG,"Jun 14, 2020",13.71429,
Costa Rica,CRI,"Mar 7, 2020",,-92
Costa Rica,CRI,"Mar 8, 2020",,-91
Costa Rica,CRI,"Mar 9, 2020",,-90
Costa Rica,CRI,"Mar 10, 2020",3,-89
Costa Rica,CRI,"Mar 11, 2020",3.25,-88
Costa Rica,CRI,"Mar 12, 2020",4.4,-87
Costa Rica,CRI,"Mar 13, 2020",3.83333,-86
Costa Rica,CRI,"Mar 14, 2020",4.16667,-85
Costa Rica,CRI,"Mar 15, 2020",3.71429,-84
Costa Rica,CRI,"Mar 16, 2020",4.28571,-83
Costa Rica,CRI,"Mar 17, 2020",4.57143,-82
Costa Rica,CRI,"Mar 18, 2020",5.28571,-81
Costa Rica,CRI,"Mar 19, 2020",6.71429,-80
Costa Rica,CRI,"Mar 20, 2020",9.14286,-79
Costa Rica,CRI,"Mar 21, 2020",12.42857,-78
Costa Rica,CRI,"Mar 22, 2020",12.85714,-77
Costa Rica,CRI,"Mar 23, 2020",14.14286,-76
Costa Rica,CRI,"Mar 24, 2020",16.71429,-75
Costa Rica,CRI,"Mar 25, 2020",18.14286,-74
Costa Rica,CRI,"Mar 26, 2020",18.85714,-73
Costa Rica,CRI,"Mar 27, 2020",20.57143,-72
Costa Rica,CRI,"Mar 28, 2020",21.42857,-71
Costa Rica,CRI,"Mar 29, 2020",25.42857,-70
Costa Rica,CRI,"Mar 30, 2020",25.71429,-69
Costa Rica,CRI,"Mar 31, 2020",24.57143,-68
Costa Rica,CRI,"Apr 1, 2020",24.28571,-67
Costa Rica,CRI,"Apr 2, 2020",24.85714,-66
Costa Rica,CRI,"Apr 3, 2020",23.57143,-65
Costa Rica,CRI,"Apr 4, 2020",21.85714,-64
Costa Rica,CRI,"Apr 5, 2020",20,-63
Costa Rica,CRI,"Apr 6, 2020",20,-62
Costa Rica,CRI,"Apr 7, 2020",19.57143,-61
Costa Rica,CRI,"Apr 8, 2020",19.42857,-60
Costa Rica,CRI,"Apr 9, 2020",18.14286,-59
Costa Rica,CRI,"Apr 10, 2020",20.42857,-58
Costa Rica,CRI,"Apr 11, 2020",20.28571,-57
Costa Rica,CRI,"Apr 12, 2020",20.28571,-56
Costa Rica,CRI,"Apr 13, 2020",20.14286,-55
Costa Rica,CRI,"Apr 14, 2020",20.71429,-54
Costa Rica,CRI,"Apr 15, 2020",19.28571,-53
Costa Rica,CRI,"Apr 16, 2020",17.71429,-52
Costa Rica,CRI,"Apr 17, 2020",14.71429,-51
Costa Rica,CRI,"Apr 18, 2020",13,-50
Costa Rica,CRI,"Apr 19, 2020",11.14286,-49
Costa Rica,CRI,"Apr 20, 2020",9.28571,-48
Costa Rica,CRI,"Apr 21, 2020",7.14286,-47
Costa Rica,CRI,"Apr 22, 2020",7.28571,-46
Costa Rica,CRI,"Apr 23, 2020",7.85714,-45
Costa Rica,CRI,"Apr 24, 2020",6.42857,-44
Costa Rica,CRI,"Apr 25, 2020",5.42857,-43
Costa Rica,CRI,"Apr 26, 2020",5.42857,-42
Costa Rica,CRI,"Apr 27, 2020",5,-41
Costa Rica,CRI,"Apr 28, 2020",5,-40
Costa Rica,CRI,"Apr 29, 2020",5.14286,-39
Costa Rica,CRI,"Apr 30, 2020",4.57143,-38
Costa Rica,CRI,"May 1, 2020",4.57143,-37
Costa Rica,CRI,"May 2, 2020",5.42857,-36
Costa Rica,CRI,"May 3, 2020",5.71429,-35
Costa Rica,CRI,"May 4, 2020",6.28571,-34
Costa Rica,CRI,"May 5, 2020",6.42857,-33
Costa Rica,CRI,"May 6, 2020",7.14286,-32
Costa Rica,CRI,"May 7, 2020",6.85714,-31
Costa Rica,CRI,"May 8, 2020",6.57143,-30
Costa Rica,CRI,"May 9, 2020",6.85714,-29
Costa Rica,CRI,"May 10, 2020",6.71429,-28
Costa Rica,CRI,"May 11, 2020",7.57143,-27
Costa Rica,CRI,"May 12, 2020",8.42857,-26
Costa Rica,CRI,"May 13, 2020",7,-25
Costa Rica,CRI,"May 14, 2020",7.71429,-24
Costa Rica,CRI,"May 15, 2020",9.28571,-23
Costa Rica,CRI,"May 16, 2020",10,-22
Costa Rica,CRI,"May 17, 2020",10.42857,-21
Costa Rica,CRI,"May 18, 2020",10.14286,-20
Costa Rica,CRI,"May 19, 2020",9.28571,-19
Costa Rica,CRI,"May 20, 2020",11.14286,-18
Costa Rica,CRI,"May 21, 2020",11.71429,-17
Costa Rica,CRI,"May 22, 2020",10.42857,-16
Costa Rica,CRI,"May 23, 2020",9.71429,-15
Costa Rica,CRI,"May 24, 2020",9.28571,-14
Costa Rica,CRI,"May 25, 2020",9.57143,-13
Costa Rica,CRI,"May 26, 2020",12.14286,-12
Costa Rica,CRI,"May 27, 2020",10.57143,-11
Costa Rica,CRI,"May 28, 2020",12.42857,-10
Costa Rica,CRI,"May 29, 2020",13.85714,-9
Costa Rica,CRI,"May 30, 2020",15.85714,-8
Costa Rica,CRI,"May 31, 2020",18.42857,-7
Costa Rica,CRI,"Jun 1, 2020",18,-6
Costa Rica,CRI,"Jun 2, 2020",19,-5
Costa Rica,CRI,"Jun 3, 2020",21.28571,-4
Costa Rica,CRI,"Jun 4, 2020",24.71429,-3
Costa Rica,CRI,"Jun 5, 2020",27.71429,-2
Costa Rica,CRI,"Jun 6, 2020",29.42857,-1
Costa Rica,CRI,"Jun 7, 2020",30.85714,0
Costa Rica,CRI,"Jun 8, 2020",37.42857,1
Costa Rica,CRI,"Jun 9, 2020",36.85714,2
Costa Rica,CRI,"Jun 10, 2020",38.57143,3
Costa Rica,CRI,"Jun 11, 2020",43.42857,4
Costa Rica,CRI,"Jun 12, 2020",49.14286,5
Costa Rica,CRI,"Jun 13, 2020",54.85714,6
Costa Rica,CRI,"Jun 14, 2020",57,7
Cote d'Ivoire,CIV,"Mar 12, 2020",,-29
Cote d'Ivoire,CIV,"Mar 13, 2020",,-28
Cote d'Ivoire,CIV,"Mar 14, 2020",,-27
Cote d'Ivoire,CIV,"Mar 15, 2020",,-26
Cote d'Ivoire,CIV,"Mar 16, 2020",1.33333,-25
Cote d'Ivoire,CIV,"Mar 17, 2020",1.25,-24
Cote d'Ivoire,CIV,"Mar 18, 2020",1,-23
Cote d'Ivoire,CIV,"Mar 19, 2020",1,-22
Cote d'Ivoire,CIV,"Mar 20, 2020",1.33333,-21
Cote d'Ivoire,CIV,"Mar 21, 2020",1.85714,-20
Cote d'Ivoire,CIV,"Mar 22, 2020",1.85714,-19
Cote d'Ivoire,CIV,"Mar 23, 2020",3,-18
Cote d'Ivoire,CIV,"Mar 24, 2020",2.85714,-17
Cote d'Ivoire,CIV,"Mar 25, 2020",9.71429,-16
Cote d'Ivoire,CIV,"Mar 26, 2020",10.57143,-15
Cote d'Ivoire,CIV,"Mar 27, 2020",12.42857,-14
Cote d'Ivoire,CIV,"Mar 28, 2020",12.42857,-13
Cote d'Ivoire,CIV,"Mar 29, 2020",17.57143,-12
Cote d'Ivoire,CIV,"Mar 30, 2020",20,-11
Cote d'Ivoire,CIV,"Mar 31, 2020",20.42857,-10
Cote d'Ivoire,CIV,"Apr 1, 2020",13.57143,-9
Cote d'Ivoire,CIV,"Apr 2, 2020",15.71429,-8
Cote d'Ivoire,CIV,"Apr 3, 2020",14,-7
Cote d'Ivoire,CIV,"Apr 4, 2020",16.71429,-6
Cote d'Ivoire,CIV,"Apr 5, 2020",15,-5
Cote d'Ivoire,CIV,"Apr 6, 2020",13.71429,-4
Cote d'Ivoire,CIV,"Apr 7, 2020",22.14286,-3
Cote d'Ivoire,CIV,"Apr 8, 2020",25.85714,-2
Cote d'Ivoire,CIV,"Apr 9, 2020",27.71429,-1
Cote d'Ivoire,CIV,"Apr 10, 2020",35.71429,0
Cote d'Ivoire,CIV,"Apr 11, 2020",37.42857,1
Cote d'Ivoire,CIV,"Apr 12, 2020",41.14286,2
Cote d'Ivoire,CIV,"Apr 13, 2020",44.71429,3
Cote d'Ivoire,CIV,"Apr 14, 2020",43.28571,4
Cote d'Ivoire,CIV,"Apr 15, 2020",39.57143,5
Cote d'Ivoire,CIV,"Apr 16, 2020",38.57143,6
Cote d'Ivoire,CIV,"Apr 17, 2020",34.85714,7
Cote d'Ivoire,CIV,"Apr 18, 2020",37.42857,8
Cote d'Ivoire,CIV,"Apr 19, 2020",38.28571,9
Cote d'Ivoire,CIV,"Apr 20, 2020",39,10
Cote d'Ivoire,CIV,"Apr 21, 2020",36.14286,11
Cote d'Ivoire,CIV,"Apr 22, 2020",41.42857,12
Cote d'Ivoire,CIV,"Apr 23, 2020",42.57143,13
Cote d'Ivoire,CIV,"Apr 24, 2020",45.14286,14
Cote d'Ivoire,CIV,"Apr 25, 2020",47.85714,15
Cote d'Ivoire,CIV,"Apr 26, 2020",44.28571,16
Cote d'Ivoire,CIV,"Apr 27, 2020",43.28571,17
Cote d'Ivoire,CIV,"Apr 28, 2020",40.71429,18
Cote d'Ivoire,CIV,"Apr 29, 2020",38.14286,19
Cote d'Ivoire,CIV,"Apr 30, 2020",40.85714,20
Cote d'Ivoire,CIV,"May 1, 2020",38.71429,21
Cote d'Ivoire,CIV,"May 2, 2020",36.57143,22
Cote d'Ivoire,CIV,"May 3, 2020",35.85714,23
Cote d'Ivoire,CIV,"May 4, 2020",35.42857,24
Cote d'Ivoire,CIV,"May 5, 2020",38.28571,25
Cote d'Ivoire,CIV,"May 6, 2020",40.14286,26
Cote d'Ivoire,CIV,"May 7, 2020",39.71429,27
Cote d'Ivoire,CIV,"May 8, 2020",42.28571,28
Cote d'Ivoire,CIV,"May 9, 2020",38.42857,29
Cote d'Ivoire,CIV,"May 10, 2020",43.57143,30
Cote d'Ivoire,CIV,"May 11, 2020",43.14286,31
Cote d'Ivoire,CIV,"May 12, 2020",42.57143,32
Cote d'Ivoire,CIV,"May 13, 2020",56.14286,33
Cote d'Ivoire,CIV,"May 14, 2020",56.57143,34
Cote d'Ivoire,CIV,"May 15, 2020",57.14286,35
Cote d'Ivoire,CIV,"May 16, 2020",59.28571,36
Cote d'Ivoire,CIV,"May 17, 2020",56.28571,37
Cote d'Ivoire,CIV,"May 18, 2020",58.42857,38
Cote d'Ivoire,CIV,"May 19, 2020",55.57143,39
Cote d'Ivoire,CIV,"May 20, 2020",42.28571,40
Cote d'Ivoire,CIV,"May 21, 2020",45.57143,41
Cote d'Ivoire,CIV,"May 22, 2020",37.14286,42
Cote d'Ivoire,CIV,"May 23, 2020",40.57143,43
Cote d'Ivoire,CIV,"May 24, 2020",43.57143,44
Cote d'Ivoire,CIV,"May 25, 2020",38.14286,45
Cote d'Ivoire,CIV,"May 26, 2020",43.42857,46
Cote d'Ivoire,CIV,"May 27, 2020",46.28571,47
Cote d'Ivoire,CIV,"May 28, 2020",46.42857,48
Cote d'Ivoire,CIV,"May 29, 2020",58.57143,49
Cote d'Ivoire,CIV,"May 30, 2020",64.14286,50
Cote d'Ivoire,CIV,"May 31, 2020",61.85714,51
Cote d'Ivoire,CIV,"Jun 1, 2020",65.28571,52
Cote d'Ivoire,CIV,"Jun 2, 2020",75.42857,53
Cote d'Ivoire,CIV,"Jun 3, 2020",78.14286,54
Cote d'Ivoire,CIV,"Jun 4, 2020",66.85714,55
Cote d'Ivoire,CIV,"Jun 5, 2020",88.71429,56
Cote d'Ivoire,CIV,"Jun 6, 2020",97.28571,57
Cote d'Ivoire,CIV,"Jun 7, 2020",108.28571,58
Cote d'Ivoire,CIV,"Jun 8, 2020",129.42857,59
Cote d'Ivoire,CIV,"Jun 9, 2020",132.85714,60
Cote d'Ivoire,CIV,"Jun 10, 2020",138.71429,61
Cote d'Ivoire,CIV,"Jun 11, 2020",165.28571,62
Cote d'Ivoire,CIV,"Jun 12, 2020",163.14286,63
Cote d'Ivoire,CIV,"Jun 13, 2020",179,64
Cote d'Ivoire,CIV,"Jun 14, 2020",184.42857,65
Croatia,HRV,"Jan 2, 2020",0,-82
Croatia,HRV,"Jan 3, 2020",0,-81
Croatia,HRV,"Jan 4, 2020",0,-80
Croatia,HRV,"Jan 5, 2020",0,-79
Croatia,HRV,"Jan 6, 2020",0,-78
Croatia,HRV,"Jan 7, 2020",0,-77
Croatia,HRV,"Jan 8, 2020",0,-76
Croatia,HRV,"Jan 9, 2020",0,-75
Croatia,HRV,"Jan 10, 2020",0,-74
Croatia,HRV,"Jan 11, 2020",0,-73
Croatia,HRV,"Jan 12, 2020",0,-72
Croatia,HRV,"Jan 13, 2020",0,-71
Croatia,HRV,"Jan 14, 2020",0,-70
Croatia,HRV,"Jan 15, 2020",0,-69
Croatia,HRV,"Jan 16, 2020",0,-68
Croatia,HRV,"Jan 17, 2020",0,-67
Croatia,HRV,"Jan 18, 2020",0,-66
Croatia,HRV,"Jan 19, 2020",0,-65
Croatia,HRV,"Jan 20, 2020",0,-64
Croatia,HRV,"Jan 21, 2020",0,-63
Croatia,HRV,"Jan 22, 2020",0,-62
Croatia,HRV,"Jan 23, 2020",0,-61
Croatia,HRV,"Jan 24, 2020",0,-60
Croatia,HRV,"Jan 25, 2020",0,-59
